ZIP,LAT,LNG
38562,36.35,-85.66
37733,36.35,-84.71
73768,36.35,-98.29
73061,36.36,-97.01
27917,36.36,-76.00
37811,36.36,-83.21
73840,36.36,-99.61
87747,36.36,-104.47
89040,36.36,-114.58
38237,36.36,-88.84
38232,36.36,-89.32
63879,36.36,-89.81
79034,36.36,-100.16
38260,36.36,-89.20
28685,36.36,-81.06
37171,36.36,-87.30
27565,36.36,-78.65
74058,36.36,-96.76
27946,36.36,-76.60
37031,36.37,-86.29
28694,36.37,-81.47
86432,36.37,-113.45
72719,36.37,-94.30
63852,36.37,-90.02
72747,36.37,-94.58
73760,36.37,-98.17
27973,36.37,-76.06
27845,36.37,-77.44
87710,36.37,-105.25
37691,36.37,-81.76
27537,36.37,-78.40
72632,36.37,-93.74
72619,36.37,-92.59
27379,36.37,-79.33
37050,36.37,-87.63
38254,36.37,-89.35
93292,36.38,-119.21
72642,36.38,-92.54
38570,36.38,-85.33
87539,36.38,-106.04
37643,36.38,-82.14
93624,36.38,-120.12
37052,36.38,-87.40
27025,36.38,-79.97
79005,36.38,-100.51
89166,36.38,-115.51
37145,36.38,-85.92
37035,36.38,-87.13
27017,36.38,-80.76
37694,36.38,-82.28
74021,36.38,-95.84
27938,36.38,-76.72
89060,36.39,-116.06
38224,36.39,-88.49
72651,36.39,-92.48
27986,36.39,-76.92
72462,36.39,-90.76
93960,36.39,-121.34
27007,36.39,-80.59
93235,36.39,-119.22
87714,36.39,-104.91
74366,36.39,-95.05
28683,36.39,-80.91
72424,36.39,-90.74
72520,36.39,-91.72
74017,36.39,-95.59
93291,36.39,-119.37
87517,36.39,-105.79
38504,36.40,-84.72
87571,36.40,-105.44
27923,36.40,-75.93
27573,36.40,-78.98
87029,36.40,-107.00
73754,36.40,-98.10
73843,36.40,-99.81
37066,36.40,-86.46
37656,36.40,-82.63
37766,36.40,-84.08
74070,36.40,-96.08
27956,36.40,-76.00
37146,36.40,-87.03
86538,36.40,-109.60
37755,36.40,-84.53
37615,36.40,-82.46
72544,36.40,-92.19
28640,36.40,-81.40
37881,36.41,-83.34
38556,36.41,-84.92
72454,36.41,-90.20
28668,36.41,-80.99
27556,36.41,-78.31
86507,36.41,-109.26
37142,36.41,-87.51
27850,36.41,-77.88
37825,36.41,-83.70
88424,36.41,-103.66
72736,36.41,-94.47
27890,36.41,-77.59
72583,36.41,-91.99
87413,36.42,-107.98
27855,36.42,-77.07
93924,36.42,-121.64
27563,36.42,-78.23
74367,36.42,-95.11
37057,36.42,-86.03
27291,36.42,-79.17
27870,36.42,-77.72
74035,36.42,-96.39
27820,36.42,-77.24
73729,36.42,-98.48
63873,36.42,-89.67
72739,36.42,-94.33
37857,36.42,-82.94
72422,36.42,-90.52
27041,36.43,-80.49
37074,36.43,-86.15
28644,36.43,-81.28
73701,36.43,-97.79
73703,36.43,-97.97
38079,36.43,-89.46
38241,36.43,-88.59
72444,36.43,-90.85
38261,36.43,-89.11
74342,36.43,-94.93
74053,36.43,-95.73
72662,36.43,-93.18
27935,36.43,-76.87
37073,36.43,-86.82
72732,36.43,-93.96
27551,36.43,-78.05
72644,36.43,-92.99
27929,36.43,-75.99
37847,36.43,-84.28
27979,36.44,-76.56
72441,36.44,-90.39
74330,36.44,-95.27
72661,36.44,-92.58
38568,36.44,-85.47
72554,36.44,-91.56
74346,36.44,-94.75
79024,36.44,-100.37
63847,36.44,-90.04
37686,36.44,-82.35
27027,36.44,-79.99
93242,36.44,-119.73
37058,36.44,-87.88
63848,36.44,-89.91
38222,36.45,-88.16
72538,36.45,-92.10
72537,36.45,-92.22
38588,36.45,-85.73
72668,36.45,-92.78
72456,36.45,-90.34
27016,36.45,-80.22
72623,36.45,-92.32
72478,36.45,-91.06
93923,36.45,-121.85
93656,36.45,-119.93
74082,36.45,-95.88
73738,36.45,-97.55
93673,36.45,-119.48
72578,36.45,-91.89
37683,36.45,-81.82
28627,36.46,-81.00
38257,36.46,-88.88
72464,36.46,-90.14
28615,36.46,-81.66
38251,36.46,-88.36
37618,36.46,-82.21
63837,36.46,-89.99
93286,36.46,-119.09
72751,36.46,-94.11
37870,36.46,-83.83
37663,36.46,-82.49
27831,36.46,-77.57
27326,36.46,-79.56
37079,36.46,-87.65
74350,36.46,-95.05
72715,36.47,-94.30
27582,36.47,-78.58
72714,36.47,-94.22
72631,36.47,-93.83
74651,36.47,-97.17
93271,36.47,-118.80
87529,36.47,-105.62
28693,36.47,-81.56
27876,36.47,-77.39
37879,36.47,-83.51
27053,36.47,-80.35
93627,36.47,-120.06
72470,36.47,-90.69
74340,36.48,-95.02
93530,36.48,-117.86
93631,36.48,-119.52
72768,36.48,-94.50
27574,36.48,-78.86
72660,36.48,-93.38
72630,36.48,-92.90
73852,36.48,-99.12
27311,36.48,-79.47
37188,36.48,-86.68
28617,36.48,-81.36
27212,36.48,-79.28
27048,36.48,-79.92
87554,36.48,-106.02
79051,36.48,-102.26
28672,36.48,-81.33
27958,36.48,-76.14
38226,36.48,-88.70
73801,36.49,-99.41
27553,36.49,-78.30
74650,36.49,-96.75
27976,36.49,-76.35
93244,36.49,-119.00
37043,36.49,-87.24
27030,36.49,-80.63
27862,36.49,-77.19
37048,36.49,-86.60
93608,36.49,-120.36
74001,36.49,-96.08
38573,36.49,-85.22
87515,36.50,-106.39
27288,36.50,-79.75
73716,36.50,-98.52
73727,36.50,-98.04
27818,36.50,-77.02
37191,36.50,-87.53
27046,36.50,-80.08
63878,36.50,-89.82
28675,36.50,-81.14
93615,36.50,-119.29
27343,36.50,-79.09
27937,36.50,-76.78
27926,36.51,-76.60
87518,36.51,-106.56
27853,36.51,-77.29
27950,36.51,-76.00
27315,36.51,-79.40
65739,36.51,-93.27
89018,36.51,-115.65
74630,36.51,-97.43
27022,36.51,-80.22
86547,36.51,-109.49
87581,36.51,-106.14
27507,36.51,-78.57
65729,36.51,-92.59
73739,36.51,-98.14
37022,36.51,-86.32
37869,36.51,-83.24
37841,36.52,-84.57
37729,36.52,-84.03
74332,36.52,-95.23
74349,36.52,-95.04
27024,36.52,-80.84
27832,36.52,-77.74
27866,36.52,-77.51
37664,36.52,-82.50
93618,36.52,-119.39
42049,36.52,-88.33
37040,36.52,-87.33
37032,36.52,-87.02
37617,36.52,-82.37
95043,36.53,-120.95
65777,36.53,-92.00
93926,36.53,-121.40
37873,36.53,-82.84
93609,36.53,-119.86
27842,36.53,-77.85
27305,36.53,-79.23
37660,36.53,-82.57
65733,36.53,-92.85
63933,36.53,-90.11
63866,36.53,-89.61
74084,36.53,-96.36
28643,36.53,-81.54
65778,36.53,-91.27
65745,36.53,-93.97
37642,36.53,-82.73
28663,36.53,-81.31
89020,36.53,-116.44
37172,36.53,-86.86
74061,36.53,-95.89
28623,36.53,-80.97
37083,36.54,-86.01
65766,36.54,-92.27
93662,36.54,-119.64
73860,36.54,-98.84
38541,36.54,-85.34
65658,36.54,-93.64
87514,36.54,-105.53
37150,36.54,-85.81
74080,36.54,-95.75
65609,36.54,-92.15
63874,36.54,-89.82
65641,36.54,-93.77
87749,36.54,-105.10
74016,36.55,-95.45
37688,36.55,-81.88
64854,36.55,-94.46
93666,36.55,-119.34
37730,36.55,-83.98
28631,36.55,-81.41
37724,36.55,-83.71
37731,36.55,-83.01
37620,36.55,-82.09
65611,36.55,-93.37
42041,36.55,-88.88
65681,36.55,-93.46
74640,36.55,-97.65
74644,36.55,-97.10
93921,36.55,-121.92
63942,36.55,-91.07
37715,36.55,-83.96
73937,36.55,-102.80
73753,36.56,-97.86
38575,36.56,-85.64
42050,36.56,-89.22
37892,36.56,-84.36
93545,36.56,-118.05
37049,36.56,-86.67
74002,36.56,-96.14
73741,36.56,-98.26
63954,36.56,-90.47
38551,36.56,-85.49
73841,36.56,-99.62
64863,36.56,-94.58
65672,36.56,-93.22
37752,36.56,-83.54
38549,36.56,-85.15
37645,36.56,-82.66
89025,36.56,-114.89
64856,36.57,-94.27
38577,36.57,-84.97
37148,36.57,-86.50
63863,36.57,-89.98
65627,36.57,-93.03
63961,36.57,-90.28
74637,36.57,-96.66
42079,36.57,-88.59
37819,36.57,-84.21
37042,36.57,-87.42
87525,36.57,-105.46
42085,36.57,-88.80
87580,36.57,-105.57
42076,36.57,-88.11
37010,36.57,-87.11
65676,36.57,-92.62
37765,36.57,-83.06
23887,36.57,-77.82
65679,36.57,-93.09
93940,36.57,-121.84
65761,36.58,-92.72
24069,36.58,-79.64
73743,36.58,-98.01
37762,36.58,-84.13
37665,36.58,-82.57
23845,36.58,-77.98
24580,36.58,-78.67
65791,36.58,-91.50
37680,36.58,-81.73
24351,36.58,-80.77
87513,36.58,-105.69
24148,36.58,-79.88
23828,36.58,-77.27
73949,36.58,-101.92
23438,36.58,-76.70
37851,36.58,-83.91
23857,36.58,-77.88
24165,36.58,-80.05
93953,36.59,-121.95
93660,36.59,-120.17
24520,36.59,-79.03
63953,36.59,-90.64
23927,36.59,-78.56
73726,36.59,-98.50
93925,36.59,-121.40
24541,36.59,-79.52
65690,36.59,-91.28
73851,36.59,-99.81
23879,36.59,-77.60
37023,36.59,-87.78
23919,36.59,-78.13
64847,36.59,-94.44
73944,36.59,-101.11
65626,36.59,-92.13
93652,36.60,-119.90
74344,36.60,-94.74
65655,36.60,-92.43
87728,36.60,-104.62
37186,36.60,-86.22
93943,36.60,-121.87
63869,36.60,-89.48
92328,36.60,-116.83
65772,36.60,-94.02
87718,36.60,-105.29
93647,36.60,-119.18
65747,36.60,-93.58
24317,36.60,-80.67
40940,36.60,-83.94
63955,36.60,-90.68
24598,36.60,-78.79
24076,36.61,-80.42
24586,36.61,-79.28
24053,36.61,-80.53
87564,36.61,-105.63
73931,36.61,-100.80
23874,36.61,-77.09
24201,36.61,-82.17
23827,36.61,-77.20
24290,36.61,-82.57
23457,36.61,-76.02
74051,36.61,-95.96
63862,36.61,-89.64
93955,36.61,-121.79
37141,36.61,-86.70
93262,36.62,-118.70
24363,36.62,-81.41
24292,36.62,-81.58
23322,36.62,-76.23
86544,36.62,-109.16
42649,36.62,-84.43
24082,36.62,-80.12
93648,36.62,-119.52
63870,36.62,-89.86
93950,36.62,-121.93
42088,36.62,-88.75
93603,36.62,-118.96
65744,36.62,-92.90
65730,36.62,-94.18
93625,36.62,-119.67
42071,36.62,-88.28
65760,36.62,-92.29
93962,36.62,-121.65
42040,36.63,-88.50
24221,36.63,-83.00
24248,36.63,-83.51
23917,36.63,-78.34
24529,36.63,-78.65
65686,36.63,-93.44
23437,36.63,-76.80
93725,36.63,-119.73
37028,36.63,-87.86
65692,36.63,-91.63
42223,36.63,-87.46
63945,36.63,-90.54
24540,36.63,-79.43
93901,36.64,-121.62
24281,36.64,-83.34
74331,36.64,-94.94
24333,36.64,-80.93
87558,36.64,-105.43
89021,36.64,-114.47
23893,36.64,-77.92
93646,36.64,-119.29
73731,36.64,-98.60
24328,36.65,-80.70
24258,36.65,-82.42
40965,36.65,-83.72
24594,36.65,-79.18
74653,36.65,-97.35
42151,36.65,-85.55
93668,36.65,-120.28
63833,36.65,-89.73
63939,36.65,-90.67
93908,36.65,-121.60
93706,36.65,-119.91
63860,36.65,-89.59
24348,36.65,-81.22
24236,36.65,-81.75
65680,36.65,-93.00
65731,36.65,-93.13
24211,36.65,-81.96
74643,36.66,-97.58
93616,36.66,-119.59
73766,36.66,-97.83
23851,36.66,-76.95
24202,36.66,-82.21
42140,36.66,-85.83
24251,36.66,-82.60
93654,36.66,-119.40
23950,36.66,-78.08
64831,36.66,-94.46
73848,36.66,-100.01
42254,36.66,-87.65
42153,36.66,-86.07
63822,36.67,-90.00
89007,36.67,-114.23
24263,36.67,-83.15
24054,36.67,-79.71
65616,36.67,-93.25
87577,36.67,-106.01
24133,36.67,-80.13
23847,36.67,-77.55
87528,36.67,-106.98
93640,36.67,-120.45
42120,36.67,-86.26
65625,36.67,-93.82
42638,36.67,-84.47
63935,36.68,-90.92
86033,36.68,-110.23
24592,36.68,-78.97
74301,36.68,-95.22
65784,36.68,-92.31
42262,36.68,-87.45
23844,36.68,-77.33
42635,36.68,-84.40
42647,36.68,-84.63
93905,36.68,-121.61
42202,36.68,-86.84
73761,36.68,-98.04
63932,36.68,-90.26
42204,36.68,-87.08
65762,36.68,-92.65
73746,36.69,-98.66
42031,36.69,-88.99
24378,36.69,-81.44
93933,36.69,-121.79
40763,36.69,-83.93
24120,36.69,-80.41
42020,36.69,-88.29
65647,36.69,-94.01
23915,36.69,-78.29
86044,36.69,-110.81
87551,36.69,-106.67
64861,36.70,-94.15
74048,36.70,-95.66
24171,36.70,-80.22
23323,36.70,-76.38
93641,36.70,-119.02
65606,36.70,-91.36
87412,36.70,-107.48
65775,36.70,-91.86
40977,36.70,-83.77
74604,36.70,-96.98
74601,36.70,-97.15
23434,36.70,-76.59
65790,36.70,-92.11
40769,36.70,-84.20
87416,36.71,-108.43
86040,36.71,-111.43
24549,36.71,-79.50
73932,36.71,-100.49
24089,36.71,-79.97
24352,36.71,-80.53
40813,36.71,-83.59
74633,36.71,-96.78
65737,36.71,-93.36
86545,36.71,-109.61
42036,36.71,-88.21
42236,36.71,-87.61
63845,36.71,-89.33
74006,36.71,-95.90
65740,36.71,-93.16
42054,36.71,-88.43
73749,36.72,-98.15
42167,36.72,-85.67
24078,36.72,-79.90
24112,36.72,-79.85
42234,36.72,-87.18
23868,36.72,-77.82
93906,36.72,-121.63
24244,36.72,-82.78
23920,36.72,-77.98
42134,36.72,-86.56
86054,36.72,-110.61
93675,36.72,-119.19
23968,36.73,-78.53
24330,36.73,-81.02
88418,36.73,-103.68
42133,36.73,-85.96
40863,36.73,-83.43
93630,36.73,-120.12
64867,36.73,-94.24
74003,36.73,-96.07
42286,36.73,-87.29
24270,36.73,-82.25
24326,36.73,-81.20
24381,36.73,-80.84
65624,36.73,-93.57
65715,36.73,-92.57
24566,36.73,-79.25
42066,36.73,-88.64
23829,36.73,-77.22
63867,36.73,-89.55
93721,36.73,-119.78
65618,36.73,-92.36
64843,36.73,-94.44
24168,36.73,-79.95
86053,36.74,-111.06
74343,36.74,-94.82
23456,36.74,-76.04
24527,36.74,-79.34
23315,36.74,-76.84
86036,36.74,-111.82
73942,36.74,-101.51
40856,36.74,-83.53
93702,36.74,-119.75
42265,36.74,-87.00
42602,36.74,-85.11
73901,36.74,-101.02
87575,36.74,-106.37
87401,36.74,-108.18
42631,36.74,-84.48
73933,36.74,-102.58
40820,36.74,-83.20
42266,36.74,-87.36
24277,36.74,-83.04
24319,36.75,-81.65
73728,36.75,-98.37
87417,36.75,-108.35
24271,36.75,-82.42
65623,36.75,-93.91
87740,36.75,-104.41
23837,36.75,-77.08
93701,36.75,-119.79
74370,36.75,-94.68
63828,36.75,-89.69
23970,36.75,-78.19
93727,36.75,-119.68
23320,36.75,-76.22
24340,36.75,-81.77
65759,36.75,-93.06
65614,36.75,-92.91
24055,36.76,-80.00
65637,36.76,-92.18
24250,36.76,-82.60
93728,36.76,-119.82
64874,36.76,-94.05
63901,36.76,-90.46
40830,36.76,-83.33
24589,36.76,-78.76
40995,36.76,-83.82
65773,36.76,-92.50
42048,36.77,-88.23
87421,36.77,-108.51
40831,36.77,-83.35
40921,36.77,-83.89
24361,36.77,-81.85
88414,36.77,-104.00
63902,36.77,-90.43
63940,36.77,-90.23
93703,36.77,-119.76
24210,36.77,-82.03
24375,36.77,-81.39
93907,36.77,-121.67
87519,36.77,-105.63
24343,36.77,-80.69
63841,36.77,-89.98
65605,36.77,-93.65
93628,36.77,-118.94
23964,36.77,-78.63
65771,36.77,-93.21
40964,36.77,-83.31
24243,36.77,-82.93
24558,36.77,-78.95
23461,36.78,-75.96
42164,36.78,-86.18
42032,36.78,-89.11
73939,36.78,-101.79
95075,36.78,-121.14
42157,36.78,-85.82
42653,36.78,-84.45
42603,36.78,-85.03
24597,36.78,-79.11
23453,36.78,-76.07
24374,36.78,-81.22
87402,36.78,-108.14
23856,36.78,-77.70
40815,36.78,-83.22
95012,36.78,-121.76
87556,36.79,-105.48
93705,36.79,-119.83
42717,36.79,-85.38
74027,36.79,-95.59
42039,36.79,-88.83
64842,36.79,-94.11
93621,36.79,-119.14
74631,36.79,-97.31
93723,36.79,-119.96
93726,36.79,-119.76
65656,36.79,-93.47
74333,36.79,-95.08
86535,36.79,-109.86
65734,36.80,-93.94
74056,36.80,-96.33
24325,36.80,-80.60
40829,36.80,-83.30
23464,36.80,-76.19
40845,36.80,-83.52
40903,36.80,-83.81
24322,36.80,-81.11
23702,36.80,-76.33
93704,36.80,-119.80
93722,36.80,-119.87
23324,36.80,-76.27
23321,36.80,-76.42
42633,36.80,-84.83
93606,36.80,-120.02
40819,36.80,-83.45
23924,36.81,-78.42
65788,36.81,-91.69
24530,36.81,-79.62
74641,36.81,-96.89
23460,36.81,-76.03
63936,36.81,-90.13
40958,36.81,-83.60
24185,36.81,-80.27
40939,36.81,-83.70
23709,36.81,-76.31
23701,36.81,-76.37
40759,36.81,-84.06
24350,36.81,-80.99
89027,36.81,-114.12
93622,36.81,-120.58
23325,36.81,-76.24
93612,36.81,-119.71
23867,36.82,-77.48
87415,36.82,-108.09
42123,36.82,-85.98
42211,36.82,-87.83
93657,36.82,-119.46
74636,36.82,-97.52
23454,36.82,-76.03
40873,36.82,-83.41
73842,36.82,-99.20
24282,36.82,-83.05
73947,36.82,-102.15
40818,36.82,-83.24
93633,36.82,-118.65
93710,36.82,-119.76
42021,36.82,-89.03
74029,36.82,-95.89
93526,36.82,-118.28
23704,36.82,-76.31
63820,36.82,-89.33
23878,36.82,-77.03
93611,36.83,-119.68
40824,36.83,-83.38
95045,36.83,-121.52
63846,36.83,-89.80
73945,36.83,-101.23
63943,36.83,-90.79
95039,36.83,-121.78
23897,36.83,-77.28
65755,36.83,-92.62
24354,36.83,-81.54
23523,36.83,-76.27
74646,36.83,-97.44
24265,36.83,-82.95
65630,36.83,-93.21
24312,36.83,-80.89
93711,36.83,-119.83
65754,36.84,-93.28
23462,36.84,-76.15
24245,36.84,-82.51
23898,36.84,-76.86
65657,36.84,-93.01
23435,36.84,-76.48
65638,36.84,-92.33
42170,36.84,-86.58
93650,36.84,-119.80
65653,36.84,-93.14
23707,36.84,-76.34
24531,36.84,-79.45
64865,36.84,-94.58
63962,36.84,-90.28
24102,36.84,-80.00
23976,36.84,-78.59
23843,36.85,-77.82
40854,36.85,-83.35
23452,36.85,-76.09
73834,36.85,-99.54
23487,36.85,-76.73
42731,36.85,-85.56
73722,36.85,-98.22
73717,36.85,-98.76
63868,36.85,-89.69
24219,36.85,-82.76
23708,36.85,-76.31
40847,36.85,-83.17
42051,36.85,-88.65
87420,36.85,-108.90
42156,36.85,-86.05
23510,36.85,-76.29
24565,36.85,-79.19
24539,36.85,-78.91
73950,36.85,-100.89
86022,36.86,-112.84
42276,36.86,-86.88
42025,36.86,-88.33
42122,36.86,-86.35
23504,36.86,-76.27
74042,36.86,-95.58
24266,36.86,-82.12
74652,36.86,-96.64
24380,36.86,-80.51
73759,36.86,-97.72
64850,36.86,-94.40
23502,36.86,-76.20
24224,36.86,-82.27
40801,36.86,-83.25
93720,36.86,-119.76
65789,36.86,-91.87
40771,36.86,-84.03
23507,36.86,-76.30
87419,36.86,-107.49
42232,36.86,-87.64
23451,36.87,-76.01
24323,36.87,-81.19
24246,36.87,-82.75
40988,36.87,-83.52
24534,36.87,-78.77
87410,36.87,-107.88
64866,36.87,-94.16
23517,36.87,-76.29
42124,36.87,-85.64
73844,36.87,-100.14
65728,36.87,-93.35
40906,36.87,-83.88
42023,36.87,-88.99
40927,36.87,-83.06
42634,36.87,-84.44
24311,36.87,-81.42
95004,36.87,-121.63
87520,36.88,-106.63
73771,36.88,-97.97
23432,36.88,-76.55
42104,36.88,-86.45
74083,36.88,-95.75
40828,36.88,-83.12
42240,36.88,-87.46
42166,36.88,-85.71
86514,36.88,-109.33
40902,36.88,-83.58
23509,36.88,-76.26
42061,36.88,-88.77
23821,36.88,-77.91
23508,36.88,-76.31
63941,36.89,-91.16
74354,36.89,-94.88
42206,36.89,-86.74
40949,36.89,-83.87
40915,36.89,-83.81
24088,36.89,-80.08
24368,36.89,-81.30
23513,36.89,-76.24
40843,36.89,-82.99
40806,36.89,-83.30
65629,36.89,-93.00
23455,36.89,-76.15
42220,36.89,-87.18
23703,36.89,-76.37
23436,36.89,-76.51
40849,36.89,-83.13
40997,36.89,-83.66
65633,36.89,-93.53
63823,36.90,-89.46
65608,36.90,-92.68
88419,36.90,-103.54
40840,36.90,-83.44
42035,36.90,-88.84
64858,36.90,-94.53
95023,36.90,-121.35
65708,36.90,-93.91
23889,36.90,-77.75
63801,36.90,-89.62
23938,36.91,-77.99
93730,36.91,-119.75
40810,36.91,-83.37
24313,36.91,-80.82
24370,36.91,-81.69
24105,36.91,-80.60
65669,36.91,-93.30
23511,36.91,-76.33
42629,36.91,-85.14
23967,36.91,-78.64
63834,36.91,-89.27
23505,36.91,-76.29
63882,36.91,-89.22
23944,36.92,-78.14
23518,36.92,-76.22
64844,36.92,-94.24
42027,36.92,-88.63
23884,36.92,-77.28
93619,36.92,-119.59
74358,36.92,-94.88
73855,36.92,-99.87
23433,36.92,-76.46
93637,36.92,-120.19
74647,36.92,-96.99
42069,36.92,-88.76
65769,36.92,-93.80
40923,36.92,-83.84
65768,36.92,-92.27
40935,36.92,-83.72
42082,36.92,-88.50
24091,36.92,-80.33
40865,36.92,-83.21
40701,36.92,-84.16
40870,36.92,-83.14
87512,36.92,-105.34
23866,36.92,-76.86
23551,36.92,-76.29
74369,36.92,-95.20
23459,36.92,-76.02
40913,36.93,-83.57
42130,36.93,-85.79
23882,36.93,-77.42
40734,36.93,-83.96
24137,36.93,-79.66
23952,36.93,-78.30
40855,36.93,-82.89
65438,36.93,-91.50
63825,36.93,-89.95
73938,36.93,-100.58
87524,36.93,-105.67
40982,36.93,-83.69
24360,36.93,-80.90
74339,36.93,-94.88
63937,36.94,-90.78
73946,36.94,-102.80
95019,36.94,-121.78
40953,36.94,-83.80
74632,36.94,-97.34
24283,36.94,-82.33
65720,36.94,-92.95
63967,36.94,-90.49
42518,36.94,-84.63
73951,36.94,-101.06
24577,36.94,-78.98
74022,36.94,-95.99
23937,36.95,-78.51
42103,36.95,-86.28
95076,36.95,-121.76
42141,36.95,-85.92
24216,36.95,-82.80
23503,36.95,-76.27
23888,36.95,-76.98
42274,36.95,-86.60
73758,36.95,-98.08
87418,36.95,-108.15
74072,36.95,-95.53
24151,36.95,-79.87
42715,36.95,-85.39
42519,36.96,-84.54
74363,36.96,-94.72
24316,36.96,-81.67
23876,36.96,-77.83
93667,36.96,-119.34
24280,36.96,-81.92
24230,36.96,-82.45
73719,36.96,-98.29
63960,36.96,-90.13
42280,36.96,-87.10
42044,36.96,-88.26
65723,36.96,-94.04
40823,36.96,-82.99
23314,36.96,-76.52
24382,36.96,-81.10
93665,36.96,-120.65
24347,36.96,-80.65
74360,36.96,-94.84
40807,36.96,-82.95
24273,36.96,-82.66
63965,36.97,-91.02
42060,36.97,-88.83
24557,36.97,-79.31
23974,36.97,-78.26
40943,36.97,-83.86
95062,36.97,-121.99
89003,36.97,-116.74
23607,36.97,-76.42
86021,36.97,-113.02
42087,36.97,-88.99
24324,36.97,-80.78
40946,36.97,-83.81
95010,36.98,-121.95
63735,36.98,-89.78
24161,36.98,-79.53
63966,36.98,-90.26
65588,36.98,-91.27
65721,36.98,-93.21
63784,36.98,-89.69
93636,36.98,-119.87
41819,36.99,-83.11
65705,36.99,-93.62
42129,36.99,-85.59
23872,36.99,-77.72
95064,36.99,-122.06
65793,36.99,-91.97
24225,36.99,-82.14
42159,36.99,-86.25
24318,37.00,-81.39
42215,37.00,-87.67
23304,37.00,-76.57
40808,37.00,-83.20
40874,37.00,-83.47
42741,37.00,-85.24
93651,37.00,-119.52
24377,37.00,-81.57
66778,37.00,-94.84
65631,37.00,-93.42
42256,37.00,-86.94
23430,37.00,-76.66
42102,37.00,-86.42
40858,37.00,-83.41
65753,37.00,-93.04
24293,37.00,-82.55
23962,37.00,-78.74
42003,37.00,-88.58
63824,37.00,-89.53
24176,37.01,-79.69
40979,37.01,-83.51
42029,37.01,-88.39
95003,37.01,-121.88
67150,37.01,-98.22
23651,37.01,-76.30
23890,37.01,-77.12
23661,37.01,-76.39
24609,37.01,-81.81
63952,37.01,-90.64
40737,37.01,-84.12
24092,37.01,-79.76
65548,37.01,-91.71
24139,37.01,-79.48
64873,37.01,-94.05
40816,37.01,-83.30
24272,37.01,-82.31
41735,37.02,-83.10
64840,37.02,-94.34
23830,37.02,-77.40
23605,37.02,-76.44
40862,37.02,-82.86
95020,37.02,-121.55
24149,37.02,-80.43
93620,37.02,-120.63
40740,37.02,-84.04
64804,37.02,-94.51
65654,37.02,-93.91
67334,37.02,-96.18
84784,37.03,-112.96
41833,37.03,-82.99
65620,37.03,-92.95
93602,37.03,-119.32
40744,37.03,-84.12
42544,37.03,-84.82
42001,37.03,-88.71
24260,37.03,-82.02
65610,37.03,-93.53
81138,37.03,-105.62
23663,37.03,-76.32
23947,37.03,-78.44
95065,37.03,-121.98
24067,37.03,-80.06
24237,37.04,-82.26
42171,37.04,-86.17
95060,37.04,-122.12
67360,37.04,-96.11
23601,37.04,-76.48
40827,37.04,-83.51
66713,37.04,-94.79
42217,37.04,-87.46
65714,37.04,-93.32
42154,37.04,-85.73
